date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,target_pct,hard_max_pct,offensive_sell_enabled,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,off_sell_25_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-07-26,100152.8002164053,10.188933436509693,12178.822198349166,0,10,0.1357909121423877,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,0,0,0,1,13306.52827236857
2018-07-27,97748.56723718293,0.07180441003226859,28434.14821596785,0,8,0.12007645789344325,1,0.00024583,V1,15,0.12,0.15,0,1,0,1,2,0,2,3,13306.52827236857
2018-07-30,96888.2654075397,62.76017022071093,23080.99679112516,0,10,0.12008673407001239,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,4,0,4,5,13306.52827236857
2018-07-31,97053.5842589959,11.572497113909844,11587.273270876763,0,10,0.12381457131671007,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,5,0,3,6,13306.52827236857
2018-08-01,97526.04503375999,2901.5349195175963,735.2795139043959,0,10,0.12020664053117118,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,5,0,2,6,13306.52827236857
2018-08-02,99074.00431905517,173.4043041504204,258.4383064186287,0,10,0.12005041171073116,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,5,0,0,6,13306.52827236857
2018-08-03,97869.53980453292,1.9686076646911597,11733.464719739584,0,10,0.1241819083432238,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,5,0,0,6,13306.52827236857
2018-08-06,98483.94907523817,11240.445872691109,356.1382367766,0,10,0.12527267851357904,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,5,0,0,6,13306.52827236857
2018-08-07,98714.8929414017,13.704211878990632,851.3246274560415,0,10,0.12063197010946965,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,5,0,0,6,13306.52827236857
2018-08-08,98309.96904070454,22.289516078142118,11195.094869713283,0,10,0.12164445228894863,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,5,0,0,6,13306.52827236857
2018-08-09,99471.56881282185,0.32904416225587513,12198.679204639628,0,10,0.1209532433376999,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,1,7,13306.52827236857
2018-08-10,104690.70211145439,11688.459169175532,32021.92170625486,0,10,0.11994720377967621,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,1,7,13306.52827236857
2018-08-13,105870.28225730403,15.169220123709891,3567.53886693633,0,10,0.12442697756282957,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,1,7,13306.52827236857
2018-08-14,107045.01413108723,3378.3172064032865,1000.50483544395,0,10,0.12067985119961228,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,1,7,13306.52827236857
2018-08-15,106107.2390341649,0.03234041213515025,13078.361908870766,0,10,0.12309436669438259,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,1,7,13306.52827236857
2018-08-16,105444.70358772288,12828.292166645228,12150.024843580994,0,10,0.12044828604628709,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,0,7,13306.52827236857
2018-08-17,107186.93188368613,0.2794743905611165,26236.93122205873,0,9,0.12250723764884221,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,0,7,13306.52827236857
2018-08-20,107480.7175356274,20.324144723676497,608.1307277337249,0,10,0.12008553538968511,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,0,7,13306.52827236857
2018-08-21,108836.29909921247,271.68245624123443,255.66988550226074,0,10,0.12334315372128579,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,0,7,13306.52827236857
2018-08-22,111319.02432510264,413.32080527723156,873.8294663054251,0,10,0.12008743591714616,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,0,7,13306.52827236857
2018-08-23,112636.0136729585,1102.3847772842337,960.554531017575,0,10,0.12008851810286832,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,0,7,13306.52827236857
2018-08-24,114364.62128479657,0.21781500405266563,40249.19541981628,0,10,0.12161103533378206,0,0.00024583,V1,15,0.12,0.15,0,0,0,1,6,0,0,7,13306.52827236857
2018-08-27,114129.680887324,125.13964170956693,1004.9108727091875,0,10,0.12353094001690035,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,6,0,0,7,13306.52827236857
2018-08-28,115845.15412946182,1.4210359309617973,14612.670374536156,0,10,0.12025466499903495,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,1,8,13306.52827236857
2018-08-29,117176.17735829404,446.3085389328772,27803.687474092472,0,10,0.12005582557864737,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,1,8,13306.52827236857
2018-08-30,118108.15936106708,28126.7886152231,0.0,0,10,0.12184378731029259,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,1,8,13306.52827236857
2018-08-31,117616.76364027214,5343.133419992317,141.90489156583502,0,10,0.12053075196796156,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,0,8,13306.52827236857
2018-09-03,117411.2143154837,0.18621595938674315,14141.505592761696,0,10,0.12016212193346491,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,0,8,13306.52827236857
2018-09-04,120804.57458977142,1.531588368876603,14609.692048874598,0,10,0.12166800951404112,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,0,8,13306.52827236857
2018-09-05,120307.27367516785,14254.245022636891,281.6693051899687,0,10,0.12636309954996403,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,0,8,13306.52827236857
2018-09-06,118715.09642422321,0.04294799301596801,377.69985642375,0,10,0.12186076466891654,0,0.00024583,V1,15,0.12,0.15,0,1,0,1,7,0,0,8,13306.52827236857
2018-09-10,118943.63506365956,79.56361633733249,9364.962515401628,0,10,0.1271363889461723,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,1,9,13306.52827236857
2018-09-11,121176.09993057925,0.2845705104557222,10277.448310365264,0,9,0.12111604894371057,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-12,121724.25014596524,9.440301956000969,828.0362780402813,0,10,0.12009502028125293,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-13,122577.47950734833,91.71896428808935,14265.159995855589,0,10,0.12259709332576968,0,0.00024583,V1,15,0.12,0.15,0,0,1,1,7,0,0,9,13306.52827236857
2018-09-14,124474.7177947631,14228.34285402606,14508.078365117075,0,10,0.12756108210809716,0,0.00024583,V1,15,0.12,0.15,0,0,1,1,7,0,0,9,13306.52827236857
2018-09-17,122874.44249430373,10.271265657473686,957.7619145962626,0,10,0.12189483586624895,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-18,122116.18853565188,9.016071472419991,0.30283476279675,0,10,0.12147480344646684,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-19,120539.62735322319,0.3322032210324155,15234.19732307714,0,10,0.12006694816626211,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-20,119304.76597381155,14555.10994518061,14061.780232027624,0,10,0.12003904827135717,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-21,119152.99923387404,2.5503002177992413,38.705136256260005,0,10,0.12251558998818639,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-24,120598.35549165607,0.2979304628557771,5231.260942878713,0,10,0.12417376597051606,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-25,122539.11032441958,0.18351006092904706,15246.445279844087,0,10,0.12251314691819074,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-09-26,122485.52150956774,2.3049797021421297,14925.407715000001,0,10,0.12436678076118647,0,0.00024583,V1,15,0.12,0.15,0,0,1,1,7,0,0,9,13306.52827236857
2018-09-27,121824.51220270322,13942.295969961262,968.8277325000001,0,10,0.12109349614841025,0,0.00024583,V1,15,0.12,0.15,0,0,1,1,7,0,0,9,13306.52827236857
2018-09-28,121081.9875576288,14046.319136251495,961.467470125725,0,10,0.12025371411804683,0,0.00024583,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-10-01,120561.66835915277,14145.000615848588,645.6303588483,0,10,0.12319313830333573,0,0.0002462,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-10-02,118496.58026714606,13975.132485865146,14908.6719,0,10,0.12361571926359856,0,0.0002462,V1,15,0.12,0.15,0,1,1,1,7,0,0,9,13306.52827236857
2018-10-03,116734.27435348227,24.792755964235184,28968.872976168004,0,10,0.120196832316039,0,0.0002462,V1,15,0.12,0.15,0,1,1,1,8,0,1,10,13306.52827236857
2018-10-04,116702.8871795723,28332.964548540025,706.5612864239374,0,10,0.12488160749906203,0,0.0002462,V1,15,0.12,0.15,0,1,2,1,8,0,1,11,13306.52827236857
2018-10-05,115047.50996016798,1266.9441449495237,13449.052255660126,0,10,0.12081278425593234,0,0.0002462,V1,15,0.12,0.15,0,1,2,1,8,0,1,11,13306.52827236857
2018-10-08,112577.24823487307,488.72675706431363,13194.4256003421,0,10,0.12331559189505581,0,0.0002462,V1,15,0.12,0.15,0,1,2,1,8,0,1,11,13306.52827236857
2018-10-09,116156.81146365232,0.03735531597738893,21520.826408551533,0,9,0.12008421911929618,0,0.0002462,V1,15,0.12,0.15,0,1,3,1,11,0,3,14,13306.52827236857
2018-10-10,113000.09656836795,22.45963831942005,16257.7523515485,0,10,0.12007387968726906,0,0.0002462,V1,15,0.12,0.15,0,1,3,1,11,0,1,14,13306.52827236857
2018-10-11,112190.7271939496,0.18590434080178037,10322.371188608806,0,10,0.11998785761258507,0,0.0002462,V1,15,0.12,0.15,0,1,4,2,11,0,3,16,13306.52827236857
2018-10-15,114248.07854332696,0.17613131381789826,28260.829020401397,0,10,0.12184716208352452,0,0.0002462,V1,15,0.12,0.15,0,1,5,2,12,0,4,18,13306.52827236857
2018-10-16,116194.9520342281,3066.526879327849,31854.24025750025,0,10,0.12238362984831769,0,0.0002462,V1,15,0.12,0.15,0,1,5,2,12,0,3,18,13306.52827236857
2018-10-17,114798.55925992229,187.45028994008268,14245.642569982198,0,10,0.12015481804757745,0,0.0002462,V1,15,0.12,0.15,0,0,5,2,12,0,2,18,13306.52827236857
2018-10-18,113877.62870062995,14.404879879966478,429.79252499999996,0,10,0.12411217340286798,0,0.0002462,V1,15,0.12,0.15,0,0,5,2,12,0,2,18,13306.52827236857
2018-10-19,115265.20787734022,0.06616284024826292,6356.879382749999,0,9,0.12013762222800184,0,0.0002462,V1,15,0.12,0.15,0,1,5,2,12,0,2,18,13306.52827236857
2018-10-22,117149.6762074165,0.0634310281234978,19946.406098013376,0,10,0.12075765343945867,0,0.0002462,V1,15,0.12,0.15,0,1,6,2,12,0,1,19,13306.52827236857
2018-10-23,116750.8277007265,4.705402726505637,1002.3373529999999,0,10,0.1210312618615557,0,0.0002462,V1,15,0.12,0.15,0,1,6,3,13,0,2,21,13306.52827236857
2018-10-24,114259.26395774784,18.6085460228675,13992.464109225,0,11,0.12786547448268695,0,0.0002462,V1,15,0.12,0.15,0,1,6,3,13,0,2,21,13306.52827236857
2018-10-25,116198.98148198372,0.7059872941568331,33819.33129468957,0,10,0.12004210210880989,0,0.0002462,V1,15,0.12,0.15,0,1,8,3,14,0,5,24,13306.52827236857
2018-10-26,118782.09830372268,13304.654121047664,21710.240382675005,0,10,0.12022013589527959,0,0.0002462,V1,15,0.12,0.15,0,1,8,3,14,0,4,24,13306.52827236857
2018-10-29,116145.39466199357,18403.869969843556,1758.39169215,0,10,0.11998372764202378,0,0.0002462,V1,15,0.12,0.15,0,1,8,3,14,0,4,24,13306.52827236857
2018-10-30,115672.38351351823,7.9386910182026735,7125.328222500001,0,10,0.12559194821382944,0,0.0002462,V1,15,0.12,0.15,0,1,10,3,14,0,4,26,13306.52827236857
2018-10-31,117342.9169345161,0.8509320160989652,14636.3300025,0,10,0.12353740965967047,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,3,27,13306.52827236857
2018-11-01,119294.185176239,4317.00175123902,7996.300424999999,0,10,0.12272182402161202,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,3,27,13306.52827236857
2018-11-05,120013.75419947207,0.3063436720669268,19210.896075,0,10,0.12031954250843292,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,3,27,13306.52827236857
2018-11-06,118797.93166768373,0.992506967136739,32752.885360716595,0,9,0.12020411298023086,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,3,27,13306.52827236857
2018-11-07,118525.32817277107,0.6212427710542389,14070.761429999999,0,9,0.1228277552522691,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,3,27,13306.52827236857
2018-11-08,118286.35976983292,4.338849832949466,450.20742,0,10,0.12146125747682475,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-09,118358.17019939932,9.507890099318328,4985.516109300001,0,10,0.12113686343617337,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-12,116739.10341307922,0.7213591542281566,5155.695053925,0,9,0.12163876186159794,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-13,114682.45738378084,6.48494965584945,1293.1401341249998,0,10,0.12154265192761136,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-14,114935.17787745102,1.5084752010310851,899.7660022499999,0,10,0.12442665739159825,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-16,116876.20673004942,3.2607472994164257,14844.35698275,0,10,0.12227616809132524,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-19,116572.34921550518,0.8426355052145426,42426.27078,0,9,0.12005419890893422,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,1,27,13306.52827236857
2018-11-21,116404.20564674998,0.01216674993057026,27745.94178,0,9,0.12022761482063979,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,1,27,13306.52827236857
2018-11-22,119576.68137030698,18.87165180698882,432.2179185,0,10,0.12391237012268626,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,1,27,13306.52827236857
2018-11-23,118492.52273290086,0.057564400855935796,1322.1953685,0,9,0.12190397897562234,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,14,0,1,27,13306.52827236857
2018-11-26,117439.77731486541,42.00897736535946,1565.4585375000001,0,10,0.12031698563355023,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-27,119579.10239792179,0.10464167179795313,19428.91655625,0,8,0.12074350543252556,1,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-28,119968.28551988961,1.0104753896044547,18829.513444499997,0,9,0.12182269619562909,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,14,0,1,27,13306.52827236857
2018-11-29,120878.78052614105,0.1872981910647983,874.06962795,0,10,0.12107272373446083,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,2,28,13306.52827236857
2018-11-30,122034.00805828642,2.0493281114575375,15347.241530174997,0,10,0.1200283956338136,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,2,28,13306.52827236857
2018-12-03,122388.21018314005,1.8403336650825683,15223.995149474997,0,10,0.120013986461773,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,15,0,2,28,13306.52827236857
2018-12-04,121193.49053698925,14532.549815989229,834.907221,0,10,0.12135153245306766,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,15,0,2,28,13306.52827236857
2018-12-05,122091.3885610102,3.441021510199441,157.80253950000002,0,10,0.12197158354504657,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,2,28,13306.52827236857
2018-12-06,121806.36744471246,112.76111096244918,189.41763375000002,0,10,0.12278372891128544,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,1,28,13306.52827236857
2018-12-07,120533.09137375782,0.7243675078332948,874.9562062499999,0,10,0.12034767742759632,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,1,28,13306.52827236857
2018-12-10,116620.05733342184,1.1869859218365038,2058.0953474999997,0,11,0.12286169572902221,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,1,28,13306.52827236857
2018-12-11,119198.94475382671,373.29305952671155,41999.52029429999,0,10,0.12008285836389904,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,1,28,13306.52827236857
2018-12-12,118983.1379572906,1.113653065609095,41157.69110422499,0,9,0.12014223734064909,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,15,0,1,28,13306.52827236857
2018-12-13,120235.54665943488,1.571951884892655,7578.87460755,0,9,0.12011347643227722,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,16,0,2,29,13306.52827236857
2018-12-14,121727.8333843557,0.3566916307567037,7888.456492725,0,9,0.12066570801126023,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,16,0,2,29,13306.52827236857
2018-12-17,120332.11638992411,4.458320624121274,1022.6670692999999,0,10,0.12138006409420231,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,16,0,2,29,13306.52827236857
2018-12-18,121867.56941424018,3.7204164651994684,1012.9555977750001,0,10,0.12072664098181998,0,0.0002462,V1,15,0.12,0.15,0,0,10,4,16,0,2,29,13306.52827236857
2018-12-19,121053.10323705063,93.25644490063816,1278.51169215,0,10,0.12005249936915272,0,0.0002462,V1,15,0.12,0.15,0,1,10,4,16,0,2,29,13306.52827236857
2018-12-20,123665.28086881747,501.6993076924547,36281.082961125,0,10,0.12100987354627352,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,2,30,13306.52827236857
2018-12-21,123457.49294222688,1.4585613018590202,36117.844580925004,0,8,0.12020023772023576,1,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,2,30,13306.52827236857
2018-12-26,122358.44692426825,1.0614570182572651,330.44836725,0,9,0.12005441691403562,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,1,30,13306.52827236857
2018-12-27,124065.79133024049,1.3746163655053685,41.934013875,0,9,0.12583323600012167,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,1,30,13306.52827236857
2018-12-28,126483.80202283096,0.49805283093057406,897.89547,0,10,0.12221110729427476,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,1,30,13306.52827236857
2019-01-02,129248.16769944695,0.09797694691754917,1453.9464225000002,0,11,0.12017725493888348,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,0,30,13306.52827236857
2019-01-03,129202.91755156069,592.6617740606721,727.1081775000001,0,10,0.12256671908109486,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,0,30,13306.52827236857
2019-01-04,126981.28299921224,493.11021041223347,14170.1013888,0,10,0.12488823963212264,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,0,30,13306.52827236857
2019-01-07,123946.60115078765,0.0022361626410744143,14991.792614625,0,10,0.12150393685808863,0,0.0002462,V1,15,0.12,0.15,0,1,10,5,16,0,0,30,13306.52827236857
2019-01-08,122762.71049946306,0.027526738056675607,14328.925972725001,0,9,0.1201816898631,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,1,31,13306.52827236857
2019-01-09,123430.3066603897,0.036063489702254876,13384.665396900002,0,9,0.12000456290491754,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-10,123870.744671549,5.421254323991622,14206.778517225002,0,10,0.1213648956407134,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-11,123220.26027231061,31.96150881060869,29182.848463500002,0,10,0.12007877574111006,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-14,124573.63982817171,0.02878894670475613,28759.051539225,0,10,0.1227444266787979,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-15,126232.64715311707,0.0014030670552929315,15203.597950050002,0,10,0.12002283356715523,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-16,129146.54775896411,9.846339364122763,3128.3393195999997,0,10,0.12002759863880341,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-17,132200.49248113757,1049.9016936375574,2272.6816874999995,0,10,0.12340074377807358,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-18,132266.85683514495,2703.9008426699284,664.663892475,0,10,0.12394601635111907,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-21,132216.96933249017,2941.777480015204,1194.2914524750001,0,10,0.12004555905442087,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-22,129809.74407383578,2323.058983835764,1510.06239,0,10,0.1215570426748915,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-23,128841.8694728067,2344.4297003566767,839.90017245,0,10,0.12082911450835275,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-24,129328.92139783551,0.03546288548992205,1073.59173495,0,10,0.12140037843277621,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-28,127356.27749852145,0.6057985213747271,1863.534,0,9,0.12084334751523083,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-01-29,128679.99402213105,0.07043413098954507,1972.3867799999998,0,10,0.12363421152524957,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-30,128792.11936727594,9.545123912066714,30915.71424336384,0,10,0.12004840494866856,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-01-31,128351.93276168243,0.05905606245045841,54964.3046877,0,10,0.12002772430863753,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-02-01,129889.1219232477,2.3893665547040004,25648.671456693,0,10,0.12305828435305773,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-02-04,129601.49228729357,24678.958992493575,16595.470894800004,0,10,0.12228894606296023,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-02-05,128167.96372386205,24941.013533487065,16373.144190375002,0,10,0.11999776662704838,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,16,0,0,31,13306.52827236857
2019-02-06,126659.25975970368,20995.462963478698,15401.363796224998,0,10,0.12191846398989352,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,16,0,0,31,13306.52827236857
2019-02-07,124135.50855350374,6763.093583503728,30497.293769999997,0,10,0.12326149204443827,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,17,0,1,32,13306.52827236857
2019-02-08,125257.76757273503,0.9004257700264015,31014.040051125,0,9,0.12582199655481113,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,17,0,0,32,13306.52827236857
2019-02-11,122363.5909525253,9.536740962728773,15836.112611562572,0,10,0.12299410210868288,0,0.0002462,V1,15,0.12,0.15,0,1,11,5,17,0,0,32,13306.52827236857
2019-02-12,123796.79679959932,0.17966902432717463,44205.217232175004,0,10,0.12006964545344447,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,18,0,1,33,13306.52827236857
2019-02-13,123905.45820970947,0.8460957818356003,44055.52541392764,0,9,0.1212004234275388,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,18,0,1,33,13306.52827236857
2019-02-14,123778.84304417625,13764.710607726234,1281.5337364499999,0,10,0.12005201886316351,0,0.0002462,V1,15,0.12,0.15,0,0,11,5,18,0,1,33,13306.52827236857
